date,ticker,open,high,low,close,volume,rsi,macd,signal_line
18-01-2018,COALINDIA,154.6348683434288,154.89848047227176,146.62106928036775,149.23081970214844,3784420,61.93592036849959,3.9300774817086506,3.9221300651082114
19-01-2018,COALINDIA,149.23081997157612,150.73341232661525,147.88640454789282,149.731689453125,2574759,62.45510706365396,3.354525522043076,3.808609156495185
22-01-2018,COALINDIA,151.36611314351717,152.73689966275074,149.573553582801,150.28529357910156,3025790,61.14416446450342,2.909528440935219,3.628793013383192
23-01-2018,COALINDIA,150.3643806052913,155.08302855607192,150.3643806052913,154.52944946289062,3974425,64.44593798560035,2.866292126626604,3.476292836031874
24-01-2018,COALINDIA,154.21311139025266,157.3764572649245,151.3133776718035,155.29391479492188,3073618,62.12887098315553,2.8607362131095613,3.353181511447412
25-01-2018,COALINDIA,155.2939110763847,159.56443112285524,155.2939110763847,157.8509521484375,6919878,64.15351692585284,3.027762494673084,3.288097708092546
26-01-2018,COALINDIA,155.2939110763847,159.56443112285524,155.2939110763847,157.8509521484375,6919878,59.29959666266963,3.124119125588436,3.255301991591724
29-01-2018,COALINDIA,157.3764412033726,161.33062314315583,156.55925003832706,159.0899200439453,3557035,47.70003200952066,3.262844761125706,3.256810545498521
30-01-2018,COALINDIA,157.6400639143249,162.12147041356158,155.63661803286254,161.2779083251953,3085086,47.5951988075318,3.508889896747462,3.307226415748309
31-01-2018,COALINDIA,160.01258094977675,160.5661600493441,157.11284719286152,157.93003845214844,5198298,42.37289010771688,3.394606410319227,3.324702414662493
01-02-2018,COALINDIA,158.2199974809059,158.77357649649974,153.3958989077366,155.8474884033203,4533542,38.66327528016156,3.100253744290086,3.279812680588012
02-02-2018,COALINDIA,154.00223243577753,156.8755954257545,150.81251553528776,153.07958984375,6393201,37.30615535166924,2.613504006959176,3.146550945862245
05-02-2018,COALINDIA,154.47670772668255,156.05838050204108,150.25891365905983,155.4257049560547,7795465,53.11281658577236,2.389518335593636,2.995144423808523
06-02-2018,COALINDIA,151.31338509251813,153.9495067840254,147.67554037616006,153.07958984375,4674661,49.45652886287624,1.9996455261565416,2.796044644278127
07-02-2018,COALINDIA,153.6858906810332,158.00913658028855,153.07958592542786,156.90196228027344,7223510,63.336474223478575,1.976320237047787,2.632099762832059
08-02-2018,COALINDIA,156.9019622022969,159.53808382501825,156.42746352812895,158.16729736328125,3286814,64.28578811690016,2.0364616811250187,2.512972146490651
09-02-2018,COALINDIA,155.58392216713747,160.51347347782553,155.21485865482907,158.24639892578125,4731060,63.70243179629997,2.0666836017709898,2.4237144375467192
12-02-2018,COALINDIA,160.22344276332512,160.80339264323848,156.61195351390805,158.5099639892578,4512970,57.93899620620751,2.087834928118326,2.3565385356610404
13-02-2018,COALINDIA,160.22344276332512,160.80339264323848,156.61195351390805,158.5099639892578,4512970,56.61604661339099,2.080613489466032,2.3013535264220386
14-02-2018,COALINDIA,158.16732679547647,163.14960402537898,158.16732679547647,161.83154296875,5725179,57.93912421056732,2.316214235444761,2.304325668226583
15-02-2018,COALINDIA,162.1214673873477,164.38852537350633,160.61887495949452,162.43780517578125,5219503,58.93227724278593,2.52276890780729,2.3480143161427245
16-02-2018,COALINDIA,162.4377927226498,163.67677291342451,159.5380593819292,160.01255798339844,1931615,51.7173664586112,2.4623829758464524,2.3708880480834704
19-02-2018,COALINDIA,159.74896238733402,162.06874608196762,158.72086856978987,161.01429748535156,2935183,49.48665407568613,2.4669215594990987,2.390094750366596
20-02-2018,COALINDIA,160.80342810529393,164.41491815115458,159.22175504196315,163.6504364013672,8602002,61.45728532641583,2.65265464757573,2.442606729808422
21-02-2018,COALINDIA,163.96674954712523,164.49397382219638,160.88248432003743,163.7294922,5399556,67.16424952865643,2.7742487861583527,2.5089351410784086
22-02-2018,COALINDIA,161.59423775599063,166.07564402328563,161.59423775599063,164.2567138671875,7815886,76.97202142137542,2.8799570482576087,2.583139522514249
23-02-2018,COALINDIA,163.83494787623377,165.46934639074863,162.5696128000188,163.94039916992188,3195456,72.77868444921955,2.9047238071203765,2.647456379435474
26-02-2018,COALINDIA,164.0985768585308,166.8137790087098,162.9123220860595,165.57479858398438,3171308,84.75074433810774,3.021405137754357,2.722246131099252
27-02-2018,COALINDIA,165.3638975018783,167.10374733538316,161.96331044069782,162.9123077392578,6667601,67.8683086950447,2.865997735250033,2.7509964519294083
28-02-2018,COALINDIA,161.8578649817028,164.3885352621854,160.80341634990015,162.99139404296875,3731061,65.42999711070678,2.717887734891661,2.744374708521859
01-03-2018,COALINDIA,163.86131628321093,165.62752101692706,162.38509458645072,164.96849060058594,2535090,69.1728924089031,2.728591161031716,2.7412179990238306
02-03-2018,COALINDIA,163.86131628321093,165.62752101692706,162.38509458645072,164.96849060058594,2535090,68.70233459940296,2.705881980246488,2.734150795268362
05-03-2018,COALINDIA,163.67679514721345,164.20401946259878,160.24983709720894,161.22518920898438,3593849,56.4617653915624,2.358642687933809,2.6590491738014514
06-03-2018,COALINDIA,161.80515398438536,163.14958576544367,158.74725911109513,161.85787963867188,3693197,50.07187545807072,2.110181023812771,2.549275543803716
07-03-2018,COALINDIA,161.33067333138598,162.88599181405317,159.69627440324356,161.83154296875,4794848,48.29136427673259,1.88936874892292,2.4172941848275564
08-03-2018,COALINDIA,162.38512344485218,162.78054176492893,159.300857330331,161.0670623779297,2236174,53.27885963930078,1.6338522043834018,2.2606057887387254
09-03-2018,COALINDIA,160.80339020647168,162.12145078193458,159.27444315685608,160.30252075195312,2136347,47.75367741599947,1.3540527055422444,2.079295172099429
12-03-2018,COALINDIA,161.01427133980968,161.80510765885552,156.05836695837704,156.92828369140625,6796993,29.72966008968693,0.8502358659445122,1.8334833108684456
13-03-2018,COALINDIA,156.84924396932408,157.45554875330026,152.89506134824867,155.4521026611328,6306692,26.979599076921247,0.3280602442897589,1.5323986975527082
14-03-2018,COALINDIA,153.42227518691885,155.2148346344112,153.2641143287554,154.52944946289062,4406927,23.529538776859283,-0.158392253,1.194240507479606
15-03-2018,COALINDIA,155.0039632574556,157.5873594271577,154.00224018221732,155.7947998046875,4487868,28.922360626118376,-0.436771336,0.868038138827598
16-03-2018,COALINDIA,156.52065740046748,157.1349052990224,154.23121429670684,155.3480224609375,11016304,21.804107664218225,-0.685537513,0.5573230085225286
19-03-2018,COALINDIA,156.0739841165133,156.0739841165133,150.26658346459294,152.053466796875,3588096,21.06976558885728,-1.135440952,0.2187702164179526
20-03-2018,COALINDIA,150.26659094562942,152.61187863122467,149.84778774736463,150.90875244140625,1804554,19.538918424028864,-1.566306148,-0.138245057
21-03-2018,COALINDIA,151.27169799804688,152.193061541905,150.23864679505388,151.27169799804688,2739537,12.410206158368824,-1.857076031,-0.482011251
22-03-2018,COALINDIA,150.76912794602535,152.69562917512624,149.6523195908696,150.43408203125,3383841,11.864720281148138,-2.130542301,-0.811717461
23-03-2018,COALINDIA,148.89846697101245,151.7742450083233,147.97710350833998,150.7412109,3980861,16.44097897206761,-2.296016505,-1.10857727
26-03-2018,COALINDIA,150.7691617905877,153.28198115376418,149.68026658341913,152.69566345214844,2277261,22.96000482748495,-2.243585365,-1.335578889
27-03-2018,COALINDIA,153.05860986208887,154.56629112746148,152.02555858104094,154.23126220703125,1888128,29.40440945402821,-2.054441005,-1.479351312
28-03-2018,COALINDIA,153.39363017200336,159.56398934782436,152.36057906371016,158.19589233398438,6983849,43.36954568358886,-1.566571756,-1.496795401
29-03-2018,COALINDIA,153.39363017200336,159.56398934782436,152.36057906371016,158.19589233398438,6983849,44.95704392039976,-1.166485344,-1.430733389
30-03-2018,COALINDIA,153.39363017200336,159.56398934782436,152.36057906371016,158.19589233398438,6983849,53.61913242590001,-0.839734049,-1.312533521
02-04-2018,COALINDIA,158.22385220270235,158.30760943438554,153.6449304043676,154.95718383789062,2520975,48.71617262302934,-0.832521215,-1.21653106
03-04-2018,COALINDIA,154.23126449508322,156.12983558398415,153.6449297933409,155.76687622070312,1641179,53.22882724484238,-0.752791868,-1.123783222
04-04-2018,COALINDIA,155.68309348061467,155.73893731219266,152.55604340598532,153.30987548828125,2946453,43.89568096150559,-0.87774709,-1.074575995
05-04-2018,COALINDIA,154.20331604590424,156.07397351957331,153.81244333154328,155.1246795654297,1527043,49.48590262601655,-0.820872968,-1.02383539
06-04-2018,COALINDIA,155.0688705257008,155.68310158158567,153.28197006909278,154.0078887939453,1527251,55.00003513316641,-0.856047516,-0.990277815
09-04-2018,COALINDIA,154.31499281464303,154.31499281464303,152.72353755257598,153.2540283203125,1254956,56.1224034556327,-0.933987413,-0.979019735
10-04-2018,COALINDIA,154.11955112107287,157.1628606680005,152.58393965156944,156.85572814941406,2351145,62.468815609878426,-0.697092617,-0.922634311
11-04-2018,COALINDIA,158.39134054545187,159.3406344577006,155.2642737628513,158.25173950195312,2997141,67.03165265584984,-0.392184478,-0.816544344
12-04-2018,COALINDIA,157.21869403289608,157.88878588227567,155.8506139820329,157.19078063964844,1342136,63.60427144493103,-0.23346189,-0.699927854
13-04-2018,COALINDIA,157.74919208727383,159.4244047466077,156.35318153782893,159.14520263671875,1836917,63.60422458781172,0.0494622553145234,-0.550049832
16-04-2018,COALINDIA,158.9218540683677,160.15033320226198,158.22384875099183,159.75946044921875,1222199,62.13237460953616,0.3195634226094341,-0.376127181
17-04-2018,COALINDIA,159.8432120328601,162.16058619646122,159.39649546197728,160.59706115722656,2999531,56.10803912237815,0.5943565483640896,-0.182030435
18-04-2018,COALINDIA,160.2620144362806,161.07170738839218,157.97255367896193,159.2010498046875,1433406,52.38734115559576,0.6915142848825724,-0.007321491
19-04-2018,COALINDIA,159.28481284223167,160.40162134594584,157.3024845645972,158.1400909423828,2332176,49.8738254588965,0.6751196189523796,0.1291667309292876
20-04-2018,COALINDIA,158.16800435563863,164.70134091953182,157.72128777056275,163.0819549560547,2436310,67.05742756443647,1.048803894668083,0.3130941636770467
23-04-2018,COALINDIA,163.0540578165967,163.0540578165967,161.15548657901644,161.8255615234375,1181306,62.48562961770381,1.2293991770893342,0.4963551663595042
24-04-2018,COALINDIA,161.3788091295147,164.14291665597582,160.34575798118362,162.21641540527344,1829965,70.06294902826691,1.3880601874850529,0.674696170584614
25-04-2018,COALINDIA,161.99309584203112,164.0591815911623,160.68084228826757,162.46774291992188,1612503,67.79445424325453,1.5165978157444329,0.8430764996165778
