date,ticker,open,high,low,close,volume,rsi,macd,signal_line
18-01-2018,SUNPHARMA,548.0648280765523,551.2915010238365,537.1222253824565,539.3668823242188,3679687,51.95862703654862,1.581707024597904,1.8437472561213453
19-01-2018,SUNPHARMA,542.4533082635055,543.0612529080921,530.8560078049599,535.064697265625,4693971,48.65053572106014,0.8640063416568182,1.6477990732284402
22-01-2018,SUNPHARMA,535.9064337397541,541.4245158387379,532.0250641347399,538.8525391,3072409,52.688303144598926,0.5940230286571477,1.437043864314182
23-01-2018,SUNPHARMA,541.517895253617,547.9244312844211,538.2444710163326,541.84521484375,4790590,56.91268783144794,0.6144601189290597,1.2725271152371576
24-01-2018,SUNPHARMA,539.6474015963522,557.8850520835772,537.8703769204103,548.5791625976562,7168397,53.846132192584825,1.1606507071297756,1.2501518336156812
25-01-2018,SUNPHARMA,552.7412081898373,557.417529748127,540.5827721382842,542.31298828125,4213982,50.7452312715047,1.0754852600279037,1.2152185188981257
26-01-2018,SUNPHARMA,552.7412081898373,557.417529748127,540.5827721382842,542.31298828125,4213982,40.36091751940408,0.9965039523552832,1.1714756055895572
29-01-2018,SUNPHARMA,543.4352648732928,555.7340122283871,540.9100400566425,549.8886108398438,6006564,51.13376370772368,1.5275910071167118,1.2426986858949882
30-01-2018,SUNPHARMA,547.7842979808484,556.248428263561,542.5000319867786,553.6296997070312,3542190,55.14647477950824,2.224710848461882,1.439101118408367
31-01-2018,SUNPHARMA,551.8059490487504,556.3887670524178,537.8237360416466,542.3598022460938,4781423,44.68650225459232,1.8465113728773304,1.52058316930216
01-02-2018,SUNPHARMA,542.4532962123297,542.4532962123297,513.9744867443818,518.4169922,8789899,34.95093883964729,-0.380809376,1.140304660206439
02-02-2018,SUNPHARMA,516.2658391043777,530.6221217603664,509.3916700585975,515.5176391601562,10873325,36.41741059674718,-2.352808958,0.4416819365476953
05-02-2018,SUNPHARMA,503.9203960258423,524.1688910590226,499.0102584254825,521.3630981445312,4734366,39.66304688921002,-3.404705817,-0.327595614
