date,ticker,open,high,low,close,volume,rsi,macd,signal_line
18-01-2018,BRITANNIA,2133.316776911795,2141.877298675808,2064.427731001363,2075.85693359375,355846,41.36954304527272,-5.09190461,-5.259263292
19-01-2018,BRITANNIA,2090.8719430892224,2103.3319284363724,2075.184800965295,2099.589599609375,131186,45.99345283730666,-4.980382608,-5.203487155
22-01-2018,BRITANNIA,2095.3543123583017,2129.866030444204,2093.1132917033733,2109.853759765625,161802,54.19050839614499,-4.017457919,-4.966281308
23-01-2018,BRITANNIA,2099.8360534522308,2133.697783167084,2083.812758060359,2122.896240234375,200710,54.50262895304122,-2.176820956,-4.408389238
24-01-2018,BRITANNIA,2122.873422555665,2131.277247716886,2098.06528690982,2115.186767578125,160134,58.01876052574632,-1.324920061,-3.791695402
25-01-2018,BRITANNIA,2115.164588303002,2115.164588303002,2062.186783355496,2073.212646484375,796634,48.58754054728437,-3.990740472,-3.831504416
26-01-2018,BRITANNIA,2115.164588303002,2115.164588303002,2062.186783355496,2073.212646484375,796634,44.37006704765333,-6.033867682,-4.271977069
29-01-2018,BRITANNIA,2079.666593856175,2111.0408743669364,2064.875861615388,2103.01806640625,220442,54.04459572493973,-5.188206014,-4.455222858
30-01-2018,BRITANNIA,2092.6647792497906,2124.509590524605,2079.756589719098,2109.069091796875,258332,52.568046242606826,-3.983822841,-4.360942855
31-01-2018,BRITANNIA,2102.0771157386544,2112.1168432677755,2082.894068832113,2099.455078,143774,46.7495197255737,-3.761747966,-4.241103877
01-02-2018,BRITANNIA,2099.500187708373,2134.2136849804324,2086.77123423629,2124.711669921875,297688,52.60355926052504,-1.530117901,-3.698906682
02-02-2018,BRITANNIA,2095.578220737683,2124.487384514301,2051.4301179160248,2118.414306640625,374368,50.53145945187213,-0.266606313,-3.012446608
05-02-2018,BRITANNIA,2106.1109854339534,2106.1109854339534,2043.8106179142003,2069.223876953125,354840,45.59326863710481,-3.197660213,-3.049489329
06-02-2018,BRITANNIA,2016.9186247529467,2070.927223482442,1972.098210869548,2030.5665283203125,274268,34.37578690351987,-8.541406491,-4.147872762
07-02-2018,BRITANNIA,2068.417017892388,2072.9439229860286,2013.8033055784897,2039.5303955078125,256576,43.28676121256857,-11.915698,-5.701437809
08-02-2018,BRITANNIA,2039.2609875475216,2085.9413897910813,2023.8651365710416,2074.2880859375,199332,45.50728822023847,-11.650889,-6.891328047
09-02-2018,BRITANNIA,2028.5940384060148,2097.5054173930293,2028.5940384060148,2080.182373046875,241482,44.64829070630726,-10.84044435,-7.681151308
12-02-2018,BRITANNIA,2093.1127983401,2146.8972813809587,2093.1127983401,2139.0537109375,429514,52.500823770541366,-5.38565371,-7.222051788
13-02-2018,BRITANNIA,2093.1127983401,2146.8972813809587,2093.1127983401,2139.0537109375,429514,53.78439709942506,-1.050582366,-5.987757904
14-02-2018,BRITANNIA,2180.51295078118,2185.35346753082,2127.3335779817,2135.3115234375,699924,61.205075206518366,2.059291420438967,-4.378348039
15-02-2018,BRITANNIA,2145.911238819193,2158.7075956119807,2107.2536399432024,2131.54638671875,165652,60.38459532522622,4.171981726530248,-2.668282086
16-02-2018,BRITANNIA,2151.827505704332,2155.861341894988,2122.694244327373,2143.289306640625,165568,57.66183347794502,6.716436612802227,-0.791338346
19-02-2018,BRITANNIA,2143.08765349247,2143.08765349247,2104.721343249898,2121.484130859375,89962,52.22844497031048,6.893970588296725,0.7457234407626088
20-02-2018,BRITANNIA,2119.109172696393,2142.415787962936,2117.764560277169,2121.84326171875,265356,54.15668313892085,6.983149007015527,1.9932085540131927
21-02-2018,BRITANNIA,2140.1746047580946,2145.508189846093,2124.3082231859457,2137.821533203125,246902,52.52088374114958,8.24805804029802,3.244178451270158
22-02-2018,BRITANNIA,2139.7263168490085,2184.994929752601,2129.5745380222425,2176.411865234375,424906,59.92028129136792,12.223519717980253,5.040046704612177
23-02-2018,BRITANNIA,2196.1998169449607,2231.607936442645,2185.0395800124525,2223.943603515625,305410,76.61529506333676,18.990603918452507,7.830158147380243
26-02-2018,BRITANNIA,2225.6019644592216,2240.12373119162,2215.943036349292,2225.220947265625,224702,88.42681331074552,24.17792974311351,11.099712466526896
27-02-2018,BRITANNIA,2229.8150498885448,2270.5118882843494,2200.905889945266,2219.618408203125,427034,86.02940709578186,27.51961575182941,14.3836931235874
28-02-2018,BRITANNIA,2209.6457635264933,2245.18825388678,2194.9894048979427,2238.44287109375,180960,85.07807788381076,31.32579851629407,17.772114202128737
01-03-2018,BRITANNIA,2234.297559853057,2240.9982990518624,2205.1642917707204,2215.85400390625,105070,77.06078109980395,32.14890046761229,20.64747145522545
02-03-2018,BRITANNIA,2234.297559853057,2240.9982990518624,2205.1642917707204,2215.85400390625,105070,70.02008538196593,32.42741167770373,23.00345949972111
05-03-2018,BRITANNIA,2201.578356963962,2213.881646030419,2192.345309498298,2197.298095703125,157468,63.84371398628911,30.79583192379141,24.561933984535173
06-03-2018,BRITANNIA,2193.958872233483,2211.8421704456014,2145.5751564489688,2162.67431640625,156356,55.67114847865995,26.40456816215737,24.93046082005961
07-03-2018,BRITANNIA,2162.584658521016,2202.9230252084544,2142.4154751772967,2189.342529296875,253844,60.94007780374933,24.7905913924692,24.90248693454153
08-03-2018,BRITANNIA,2198.665005232376,2204.0434539252287,2161.352017425711,2173.072509765625,268074,55.54259170410434,21.945672520363587,24.311124051705946
09-03-2018,BRITANNIA,2182.305495377877,2187.235739873493,2162.2483643616188,2170.1142578125,377004,59.732688099959056,19.230668433190203,23.2950329280028
12-03-2018,BRITANNIA,2184.9946966080565,2193.958777414653,2160.679627420161,2181.3193359375,146012,61.40809797288438,17.77822794827398,22.19167193205704
13-03-2018,BRITANNIA,2178.518152076944,2193.958869453916,2165.878928919188,2182.7314453125,218066,59.12400142451697,16.550322014812537,21.06340194860813
14-03-2018,BRITANNIA,2173.901331126304,2176.030300008908,2154.0683052199406,2162.02392578125,208792,46.84787224824644,13.747797893341613,19.60028113755483
15-03-2018,BRITANNIA,2170.6525724320213,2194.4073910029274,2156.937482468319,2181.9697265625,606398,39.53999715266463,12.98653606113976,18.27753212227182
16-03-2018,BRITANNIA,2182.7310341365014,2193.958456162931,2169.3072375543584,2178.540283203125,303842,38.49050607004752,11.968537308539908,17.01573315952544
19-03-2018,BRITANNIA,2179.1682886433778,2182.731598703748,2152.724247296204,2158.34912109375,223656,35.90737103137835,9.4238753562272,15.49736159886579
20-03-2018,BRITANNIA,2160.343590608177,2167.0666515748,2154.068733705996,2162.60693359375,323252,31.30406415593108,7.66245430690833,13.930380140474298
21-03-2018,BRITANNIA,2160.34391938393,2176.479268159412,2160.34391938393,2166.820556640625,404664,36.70738793928476,6.531231627484885,12.450550437876416
22-03-2018,BRITANNIA,2176.030717251237,2182.7537781696246,2160.567677138948,2168.5009765625,177046,37.27883999874073,5.704566654439532,11.10135368118904
23-03-2018,BRITANNIA,2156.309632811161,2182.7536711266584,2146.897347987001,2169.150634765625,273344,41.63338171262699,5.043709946411582,9.88982493423355
26-03-2018,BRITANNIA,2169.3298940169266,2182.7536926646444,2168.837044648596,2177.375244140625,192504,55.18318243872542,5.124560738453511,8.936772095077544
27-03-2018,BRITANNIA,2184.995011265836,2234.633615880746,2179.997579266411,2225.24365234375,485252,61.01167431725088,8.948068301260719,8.93903133631418
28-03-2018,BRITANNIA,2225.2433028683395,2242.8129885599787,2198.0823134582856,2227.843017578125,526032,68.33712053097057,12.049078367156651,9.561040742482676
29-03-2018,BRITANNIA,2225.2433028683395,2242.8129885599787,2198.0823134582856,2227.843017578125,526032,69.71812546177156,14.341333223717356,10.51709923872961
30-03-2018,BRITANNIA,2225.2433028683395,2242.8129885599787,2198.0823134582856,2227.843017578125,526032,67.20805783668686,15.97382539653563,11.608444470290816
02-04-2018,BRITANNIA,2240.124161339478,2293.774281314785,2229.546500481187,2289.000732421875,291716,77.25894428336142,21.9494836915892,13.676652314550491
03-04-2018,BRITANNIA,2293.9086230023963,2294.356827110056,2261.010485270106,2285.751220703125,214838,84.85913603803513,26.121910381755697,16.165703927991533
04-04-2018,BRITANNIA,2266.5680397933093,2279.028025717213,2236.986570418906,2251.95654296875,268380,68.29085591195867,26.397348335334755,18.21203280946018
05-04-2018,BRITANNIA,2252.225079071048,2274.500905203892,2245.950223129357,2271.4306640625,204054,72.39821934630088,27.86581396074189,20.14278903971652
06-04-2018,BRITANNIA,2281.3362679947227,2330.6387129794543,2263.430428844506,2320.91259765625,272780,84.34654595048518,32.646038837576725,22.643438999288563
09-04-2018,BRITANNIA,2322.5937012672766,2333.798804032943,2302.2227368994304,2314.032958984375,125078,81.64285021911812,35.47039155258199,25.20882950994725
10-04-2018,BRITANNIA,2314.525966472099,2320.576721806602,2267.9127401914834,2301.19189453125,148514,77.10180095981596,36.25462410451519,27.41798842886084
11-04-2018,BRITANNIA,2303.724055431598,2313.3381202721566,2288.52998122979,2301.684814453125,87602,76.99158567853394,36.49521445544406,29.23343363417748
12-04-2018,BRITANNIA,2300.6310769160345,2332.005356164841,2290.3223851628554,2314.010009765625,223378,78.03124072859758,37.25101775297571,30.836950457937128
13-04-2018,BRITANNIA,2339.62525545268,2346.863707444353,2312.105569206365,2334.650146484375,293690,79.0384379597842,39.06516494367224,32.48259335508415
16-04-2018,BRITANNIA,2336.4426255039257,2392.512990577952,2324.3187946482794,2381.0166015625,191334,78.92153129827463,43.74006682359868,34.73408804878706
17-04-2018,BRITANNIA,2392.064701811716,2429.4674124293524,2381.8680610086026,2394.3505859375,392794,79.72952826989285,47.96795660190492,37.38086175941064
18-04-2018,BRITANNIA,2405.959420832575,2415.102739988314,2384.89382977834,2403.113281,129790,80.34456960500455,51.432780907821325,40.19124558909277
19-04-2018,BRITANNIA,2405.5112439163927,2428.9299065760965,2396.1661452860844,2418.41943359375,129052,81.33385890870322,54.78226189392035,43.10944885005829
20-04-2018,BRITANNIA,2418.509457602187,2420.728155559981,2375.2577595557427,2385.499267578125,88072,67.4899421040428,54.15608974339057,45.31877702872475
23-04-2018,BRITANNIA,2397.8915486320075,2404.524880703327,2377.475942706401,2381.330322265625,181690,67.26575427529099,52.71577017324989,46.79817565762978
24-04-2018,BRITANNIA,2388.927813336681,2394.799330719128,2353.564554203748,2374.226806640625,116198,74.44457568696511,50.41990293683466,47.52252111347076
25-04-2018,BRITANNIA,2375.4817636443604,2443.832889862429,2365.285120224944,2409.2314453125,190562,75.9387321807704,50.83895359510007,48.18580760979662
26-04-2018,BRITANNIA,2411.337829221144,2425.702681723397,2395.6955513851576,2408.379638671875,184850,70.15394550758815,50.51995795608309,48.65263767905392
27-04-2018,BRITANNIA,2415.8200777816405,2463.262525119881,2410.5985438324333,2447.530517578125,176864,76.77785787323066,52.817453616542025,49.48560086655154
30-04-2018,BRITANNIA,2448.5386441135506,2481.4593180363668,2447.194032008052,2471.03857421875,129498,82.67092202844756,55.89086409545234,50.76665351233171
01-05-2018,BRITANNIA,2448.5386441135506,2481.4593180363668,2447.194032008052,2471.03857421875,129498,82.63799818759604,57.661873854194255,52.145697580704216
02-05-2018,BRITANNIA,2485.291709816532,2494.4798937752767,2424.246224462961,2431.529541015625,144158,70.5004676232643,55.24058399251271,52.76467486306591
03-05-2018,BRITANNIA,2447.194346656352,2447.194346656352,2384.445773665163,2392.110107421875,152102,59.40715077117884,49.569469495198064,52.12563378949235
04-05-2018,BRITANNIA,2397.891696416653,2432.515459696688,2375.929697701809,2413.354736328125,225300,55.76881702166207,46.256122613809566,50.9517315543558
07-05-2018,BRITANNIA,2413.3547885277508,2465.1446807101306,2413.3547885277508,2452.886474609375,151632,59.54965511582835,46.28658924924548,50.01870309333373
08-05-2018,BRITANNIA,2460.6402257750287,2465.1222662591363,2412.794443607181,2440.336669921875,107506,55.99857104750244,44.78185260109103,48.9713329948852
09-05-2018,BRITANNIA,2428.817936722221,2443.8550962347745,2415.41667835006,2420.974365234375,125672,50.40641565855647,41.548022060074345,47.48667080792303
10-05-2018,BRITANNIA,2420.503616380123,2432.0223289983865,2395.874716628367,2414.228759765625,200292,54.98515586343395,38.00280143288137,45.5898969329147
11-05-2018,BRITANNIA,2420.3016580899293,2461.7156649139897,2420.3016580899293,2455.127197265625,124232,61.35756304162896,38.05467998499034,44.08285354332983
14-05-2018,BRITANNIA,2469.604259943522,2469.604259943522,2426.218196419393,2449.03173828125,80048,61.54853951404326,37.17540656712026,42.70136414808792
15-05-2018,BRITANNIA,2465.122191160845,2468.573449768321,2427.607425911874,2444.863281,277736,56.07977845058712,35.73033929345138,41.30715917716061
16-05-2018,BRITANNIA,2433.74803817936,2503.219667261828,2391.4599414808463,2484.03662109375,478002,61.41622809247303,37.315919516220674,40.50891124497263
17-05-2018,BRITANNIA,2487.532608548352,2496.496690020598,2438.7006871884323,2454.70166015625,266524,51.11512012227484,35.79281973544266,39.56569294306664
18-05-2018,BRITANNIA,2469.156323024529,2527.871058605617,2456.270455482878,2508.62060546875,306418,55.33908251687713,38.492838966480576,39.35112214774943
21-05-2018,BRITANNIA,2513.0805438106754,2541.7656079811554,2455.665551287014,2474.803955078125,222480,50.48803595195016,37.47194928480485,38.97528757516052
22-05-2018,BRITANNIA,2487.286113087323,2523.388862649856,2474.2207896335008,2511.914794921875,223362,60.48401374017217,39.20548505695615,39.02132707151964
23-05-2018,BRITANNIA,2518.906592433089,2570.450054733766,2509.942512032971,2561.7998046875,389010,71.54318282270808,44.09631317818457,40.03632429285263
24-05-2018,BRITANNIA,2556.2647799480324,2595.953163637989,2546.695579083166,2562.920654296875,263790,70.01083146167244,47.51504898926032,41.53206923213418
25-05-2018,BRITANNIA,2563.727482504826,2621.9940161981176,2557.4749476955662,2611.909423828125,234922,70.75099620124604,53.559999698559295,43.9376553254192
28-05-2018,BRITANNIA,2634.8796020879195,2634.8796020879195,2596.4461041710088,2618.833984,136482,73.63926123610582,58.23808842099652,46.79774194453466
29-05-2018,BRITANNIA,2624.1003495039054,2630.061375852743,2589.83506220537,2601.869384765625,169824,74.10991800078094,59.88627433530928,49.41544842268959
30-05-2018,BRITANNIA,2578.6972976511474,2608.345953630063,2570.8985904667325,2595.034423828125,220698,74.09227009576009,59.94988437190386,51.52233561253245
31-05-2018,BRITANNIA,2599.58368810402,2696.306041924996,2581.655524737785,2655.138672,620770,75.35374679769477,64.11117259950606,54.04010300992718
01-06-2018,BRITANNIA,2677.571097887432,2677.571097887432,2596.9840941316475,2605.163818359375,244766,67.81024227412507,62.654231499093385,55.76292870776042
04-06-2018,BRITANNIA,2616.34632378419,2628.2909181571545,2559.514136783006,2584.434326171875,234986,65.34145342655663,59.145110388381454,56.43936504388464
05-06-2018,BRITANNIA,2579.661319187466,2617.512247359099,2579.661319187466,2604.872802734375,146208,63.85268287713292,57.35220040761442,56.62193211663059
06-06-2018,BRITANNIA,2601.824868806016,2639.474014194424,2601.824868806016,2634.0732421875,137324,70.56953661666782,57.62329231173362,56.82220415565119
07-06-2018,BRITANNIA,2648.8856415831547,2696.843469611817,2639.07001774721,2686.220947265625,244240,70.4494918345512,61.33894144727037,57.72555161397503
08-06-2018,BRITANNIA,2696.395361895324,2696.395361895324,2639.047570473411,2652.314453,176896,70.4349189807203,60.84625173372615,58.34969163792525
11-06-2018,BRITANNIA,2656.505580604798,2673.201182575024,2644.8522745316204,2649.087891,138474,67.12749606610288,59.509447095095766,58.58164272935936
12-06-2018,BRITANNIA,2649.0879930049814,2669.0553979891183,2626.722433481989,2665.29052734375,90798,64.10860112842715,59.076440725070825,58.68060232850166
13-06-2018,BRITANNIA,2660.135834823054,2725.080556284312,2660.135834823054,2696.910888671875,198276,66.86412314696342,60.58637691461581,59.061757245724486
14-06-2018,BRITANNIA,2710.2902693013366,2710.2902693013366,2676.2267567385943,2690.009033203125,153536,60.9944556181374,60.52835694692749,59.35507718596509
15-06-2018,BRITANNIA,2695.947558502285,2769.654807471189,2687.1178505297576,2750.449219,358540,66.10197335015525,64.6145571646216,60.4069731816964
18-06-2018,BRITANNIA,2749.1492263311848,2749.1492263311848,2716.071636645092,2722.391357421875,234716,64.35516364592276,64.84141389972092,61.29386132530131
19-06-2018,BRITANNIA,2716.11658325418,2726.4029538939826,2654.286746100478,2678.7138671875,190784,59.16274538843244,60.79597293103416,61.19428364644788
20-06-2018,BRITANNIA,2688.507161655712,2714.099656984355,2675.7782102545784,2687.229736328125,259288,53.96146578302577,57.61296489064807,60.47801989528792
21-06-2018,BRITANNIA,2689.224516668973,2702.648316587873,2666.8143123633986,2672.506591796875,151972,59.10557790756173,53.2881013079018,59.04003617781071
22-06-2018,BRITANNIA,2675.2852017951104,2688.327983866224,2642.1852878003538,2671.0498046875,184020,62.35542897501102,49.176192676707615,57.06726747759009
25-06-2018,BRITANNIA,2677.571120631382,2711.5897658564186,2671.296263636263,2679.094970703125,129686,60.975630889201774,46.03597901332387,54.86100978473685
26-06-2018,BRITANNIA,2691.913600425484,2725.887380836385,2672.640825730463,2711.679443359375,225122,61.362328434649136,45.65040226372548,53.01888828053458
27-06-2018,BRITANNIA,2727.770134362363,2747.042910533507,2710.738378676236,2728.4873046875,273890,56.90250618192606,46.16887776797967,51.6488861780236
28-06-2018,BRITANNIA,2744.80186146802,2755.5587596840933,2714.1222038077326,2747.289306640625,256268,66.31521291470912,47.54882451238291,50.82887384489547
29-06-2018,BRITANNIA,2756.4548247020216,2804.8385379860324,2739.557444984729,2785.02783203125,315222,70.87695118000647,51.09859308104024,50.882817692124426
02-07-2018,BRITANNIA,2790.9668871692325,2809.320932317827,2765.48644071172,2793.6337890625,160600,70.1811835667933,53.98394573326732,51.50304330035301
03-07-2018,BRITANNIA,2805.578275751188,2805.578275751188,2772.612734676843,2786.282958984375,187682,65.21444222412113,55.04295699891372,52.21102604006516
04-07-2018,BRITANNIA,2783.3694951851703,2832.2462785341727,2783.3694951851703,2823.573486328125,197908,70.60564971751413,58.22013943675438,53.412848719403
05-07-2018,BRITANNIA,2845.647717294956,2854.6117989370887,2821.086221135373,2826.95751953125,144032,64.32522275593848,60.315858930619015,54.793450761646206
06-07-2018,BRITANNIA,2819.203585557944,2850.3537682600545,2815.169748949037,2828.122802734375,234676,72.01381391272876,61.36340125192373,56.10744085970171
09-07-2018,BRITANNIA,2828.615588976412,2871.7103620152466,2823.685344723719,2860.819091796875,123170,89.73203489629442,64.0930782522114,57.70456833820366
10-07-2018,BRITANNIA,2872.988103565721,2879.7334873142663,2855.1719916910347,2863.8896484375,183948,89.4821157117867,65.74625331776087,59.3129053341151
11-07-2018,BRITANNIA,2872.091343672585,2872.5172250289875,2827.270941929879,2849.569091796875,294276,89.64342953097908,65.14985030869411,60.480294329030905
12-07-2018,BRITANNIA,2868.483698213067,2882.490075268128,2833.6581547635064,2871.038330078125,287710,91.09387619960168,65.65278034614948,61.51479153245462
13-07-2018,BRITANNIA,2864.024049082253,2913.326497501509,2864.024049082253,2902.166259765625,220690,91.86552447142311,67.78177370844423,62.76818796765255
16-07-2018,BRITANNIA,2913.3265490542244,2943.3562227137063,2913.304226389861,2927.98291015625,172274,91.65349488627764,70.73679447976883,64.36190927007581
17-07-2018,BRITANNIA,2933.4959381311355,2946.583585853344,2875.027623680772,2880.56298828125,217354,76.19661232502705,68.46307858716273,65.1821431334932
18-07-2018,BRITANNIA,2891.364318588453,2902.1435384214183,2828.167547712469,2853.17724609375,214518,67.71637268525893,63.71685361261734,64.88908522931803
19-07-2018,BRITANNIA,2852.81853029048,2866.892092467316,2816.177852387692,2856.09033203125,197248,63.45796051828536,59.50456621603507,63.81218142666144
20-07-2018,BRITANNIA,2857.749021214237,2884.0586864744914,2828.615757980403,2849.74853515625,193864,60.71904922687191,55.02032800684901,62.05381074269896
23-07-2018,BRITANNIA,2868.506116384512,2900.956048056182,2852.8189735605342,2884.619141,169912,66.99717012741601,53.66172439879029,60.37539347391723
24-07-2018,BRITANNIA,2897.639323196879,2911.085445346285,2867.6096503965405,2898.289306640625,158028,64.06273262813502,53.07625932365136,58.91556664386405
25-07-2018,BRITANNIA,2912.878274833542,2924.0833766754927,2881.952193749757,2888.22705078125,108572,61.24913040671864,51.21001688199794,57.37445669149084
26-07-2018,BRITANNIA,2908.396121629824,2910.88356660269,2875.0272420950023,2891.050537109375,215952,61.48365435337392,49.3895065634938,55.77746666589143
27-07-2018,BRITANNIA,2899.464418374705,2924.661502084976,2866.1682720432764,2873.007568359375,139908,52.349948598993066,45.96101229328633,53.81417579137042
30-07-2018,BRITANNIA,2890.916283573215,2890.916283573215,2792.220132737755,2848.82373046875,387246,47.31395749689218,40.82190279352153,51.21572119180065
31-07-2018,BRITANNIA,2870.6229718192326,2951.6586440825213,2830.825206220855,2943.649658203125,344678,63.032223940219126,43.894789554071394,49.7515348642548
01-08-2018,BRITANNIA,2960.6574900274336,2980.9051476340046,2890.893148754586,2920.0947265625,307076,56.75634780959631,43.92307050848012,48.58584199309986
02-08-2018,BRITANNIA,2915.6625192678425,2946.708925723009,2897.237064078128,2905.49365234375,232300,50.48012597626319,42.279922081993845,47.324658010878665
03-08-2018,BRITANNIA,2933.6606099028054,2934.560505795413,2865.358599534299,2876.38232421875,344500,42.624423335962206,38.18846141785798,45.49741869227453
